ph,Solids,Turbidity,Potability
5.189413669,12289.90092,4.876273,0
6.538084087,15979.06027,5.143750122,0
5.91580675,12431.80311,4.513200539,0
8.136497869,30031.83918,4.20418585,0
,29532.615,4.586748359,0
6.493764175,19821.33837,4.910911021,0
,25142.73374,4.894829651,0
6.977405633,16100.96795,5.327584532,0
5.489248055,15979.33479,3.987012091,0
2.558102799,21316.50673,2.817258117,0
7.312109304,14540.73508,5.123871935,0
8.55409697,32112.56987,3.56360986,0
6.704431913,13329.03225,3.395331743,0
,18344.06944,4.515322334,0
8.028304242,20408.4856,3.91599081,0
,18564.37206,2.962432971,0
8.616824426,19126.29854,4.584565663,0
9.46712903,33365.31542,3.164187994,0
6.793698635,14470.05355,4.822958046,0
,22444.55941,3.85115424,0
,21875.2164,4.123239479,0
5.486058602,16639.21518,4.557707495,0
5.05074838,18252.07599,3.930290663,0
6.246117565,27001.33532,4.755158013,0
8.142330913,29808.2369,4.70486593,0
6.852899085,11914.46378,4.594760614,0
8.801933555,23659.21152,3.769831936,0
,25355.99892,3.279888338,0
8.383761691,21923.87409,3.585736635,0
6.47613984,21165.59065,4.041580247,0
9.894562129,26436.03333,4.61753288,0
4.808039747,19118.0503,3.597759969,0
10.5779305,28652.1433,3.051607724,0
6.30497166,21046.44852,4.221305734,0
7.822491883,22308.82173,3.835332168,0
7.989376234,16746.80039,3.648743737,0
9.671796765,30220.61249,3.895103866,0
5.941265556,26562.44718,2.227370875,0
5.574755848,11512.46584,4.371806161,0
7.610509211,34538.54404,4.692217919,0
7.102446618,23493.12086,3.065508372,0
5.152739799,25669.71992,3.842625171,0
7.301463638,23778.75872,3.942709369,0
6.104925814,13539.81166,4.131932587,0
6.001382441,22554.83009,4.036719762,0
,28504.99751,3.830883637,0
7.885678999,12359.63119,5.430349994,0
,23917.19015,2.857687205,0
7.679090583,21530.31623,3.186823455,0
,19516.89804,4.169924018,0
10.39194239,39116.68271,5.77171476,0
6.714862378,33197.15053,4.593763682,0
7.349653377,20443.13505,3.861684092,0
,22746.06166,3.713109664,0
7.345138417,17032.77373,4.297994791,0
10.14708958,20642.58872,2.799440618,0
6.380717315,21250.93563,4.532019663,0
7.940646964,15858.77818,5.4318367,0
,31251.64373,3.906526285,0
7.78673469,28086.8735,1.96147543,0
6.323040314,24463.13742,4.749424236,0
,14550.41701,3.794033112,0
6.645657378,23432.10973,4.170657763,0
6.014539831,23268.24308,2.686068741,0
10.08677124,17572.54747,4.334122046,0
5.16622597,12060.00953,4.608319394,0
5.573201157,15613.16053,3.599624661,0
9.494558726,28492.17051,3.631107122,0
9.036504348,21696.00324,5.661984463,0
4.400509039,19100.08712,4.010809123,0
6.975392341,22685.68444,4.931460168,0
6.68774978,17786.7633,5.559984937,0
6.867521704,20247.20103,4.837268004,0
6.155249161,19781.6106,3.803908514,0
8.3032638,16548.35673,3.892667002,0
8.641634075,39557.25553,3.416625245,0
,22210.61308,2.99425921,0
7.348611231,32742.18733,3.544537268,0
7.573905933,15926.42601,4.410729144,0
7.855906368,19850.18289,4.15188983,0
,18908.62826,4.013477062,0
3.798391049,18529.79803,4.833507857,0
,19038.9019,3.514096506,0
11.23542596,33773.10706,5.147055276,0
6.396341051,20115.73359,4.44590718,0
,32237.24543,4.006631571,0
5.228506322,24855.90778,3.188805473,0
6.512239645,21626.56312,5.425794714,0
7.83431924,25918.56795,3.532936096,0
7.388292039,12928.64443,3.846830261,0
6.020653841,10529.3103,5.217131275,0
8.388322494,16795.82048,3.854771516,0
8.384296439,27463.65479,3.460998376,0
7.393977957,17939.7047,3.782727581,0
,21983.55907,4.494459702,0
8.384623152,29956.36302,3.682780338,0
7.094802143,30045.36774,4.084660033,0
6.565319432,12875.12778,2.233894046,0
6.38171958,20453.8165,4.657694982,0
7.539742095,26716.35971,4.21067784,0
10.62882091,14054.12549,5.140449467,0
9.228484209,26744.23153,4.829753514,0
10.52460198,31965.36404,4.340986728,0
,22709.38606,4.79540722,0
6.021265943,19894.14759,4.028042401,0
,34822.81634,3.778302162,0
5.973951249,26804.10949,4.208923205,0
6.217579612,15155.54899,3.490002014,0
,36819.98684,3.524413842,0
9.130607244,19968.67784,5.288486793,0
,21160.08974,3.978746922,0
6.095511875,16404.94142,4.302015723,0
6.195254905,16666.13081,3.138971387,0
5.814564234,29382.33526,4.131911908,0
6.756659807,22112.74635,4.184873593,0
,26595.37354,3.550311143,0
6.36997353,13689.59207,3.427066374,0
6.601407395,19635.58825,3.973576406,0
5.651933841,16575.82126,3.872027137,0
7.606066882,14609.97688,4.58147746,0
2.97442941,17326.20225,2.779901842,1
,19289.36145,2.619420879,1
,16378.15158,4.431829144,1
8.111101031,35200.79883,3.663774941,1
7.116132606,25131.66528,3.915381678,1
5.280292296,13679.0569,3.835305908,1
,30362.68395,3.346057063,1
9.808258179,34132.06798,4.48126124,1
,26653.76497,4.492387447,1
8.018831607,23104.52039,3.188477334,1
6.603640717,14598.02579,3.403798435,1
6.450805743,19002.31466,3.275581182,1
6.26637841,28141.2165,2.936610535,1
,16219.47532,4.904366576,1
5.161878763,18666.56364,4.320100541,1
6.98440553,18194.54531,3.406210458,1
6.791992649,30471.9291,2.91405748,1
8.30922771,24344.96669,3.756396831,1
5.057736411,11229.13778,3.163935937,1
6.908272154,19224.98628,5.405567223,1
7.243409879,20877.53484,4.466935915,1
6.164480227,27312.16838,4.834023096,1
9.16099754,28170.8851,3.542527793,1
5.277875568,18404.05069,3.632607032,1
3.975752658,17430.84194,3.666823799,1
5.685216463,17628.04306,4.066156997,1
6.93365391,19026.01733,2.010728686,1
7.464485186,26559.3609,3.880576017,1
6.071838864,17162.75393,2.691610395,1
7.136102613,19502.53897,2.574191772,1
,21453.33466,5.036017097,1
6.328553081,33315.94708,3.265854137,1
6.150595718,23890.89336,4.847520234,1
,27044.95981,4.067414044,1
5.508155526,12137.0996,4.571406411,1
4.761105185,19197.10551,4.581395078,1
10.49074403,32092.05838,2.887022939,1
6.676137319,27468.98017,4.336648485,1
7.973307535,23517.68101,2.826111941,1
7.352146038,13714.83264,5.864497891,1
6.990800831,19713.41152,4.332639872,1
5.468360932,12305.90541,4.933467949,1
7.835906989,17643.40715,3.183864093,1
2.538115773,19872.85485,2.840097214,1
8.423084472,15924.79969,3.958608984,1
7.617014109,29818.09504,3.800552599,1
7.617033494,17681.27236,4.299543396,1
5.429334842,15265.40756,3.08173592,1
,18489.65251,4.582157298,1
5.495975999,18333.63266,4.901038222,1
5.092757239,28390.89136,4.636728696,1
6.252810211,27690.47478,2.921797389,1
6.747415283,24539.71316,3.377450524,1
6.640862809,16488.04766,4.708268602,1
,17905.48002,5.437429061,1
7.300990131,29136.33868,4.59634734,1
5.498514693,21542.83003,3.074815428,1
5.652501287,25868.59873,4.856444192,1
6.164927293,22805.6115,4.169660978,1
7.851925692,14763.58011,5.204044178,1
7.22168944,13703.22038,3.160818481,1
6.578083891,24882.62516,4.890415759,1
7.859489939,31725.48777,4.498069166,1
6.073684981,11795.31358,5.249069811,1
,13696.00992,3.850134889,1
6.407963336,28460.2034,2.954092652,1
8.64664295,32571.05452,3.333242682,1
7.184697763,13317.46811,3.904063423,1
6.93208503,19530.47382,4.433285888,1
6.174750579,21504.13882,2.566048788,1
9.54025224,31683.86459,3.329503899,1
6.888842932,27368.01434,4.512332449,1
8.174186267,31114.82084,4.709402885,1
8.756926859,21752.02971,2.945671727,1
4.740056688,24069.33591,5.467935706,1
8.764495619,15978.03656,5.790838006,1
7.899451562,15896.36594,2.853767349,1
7.40265315,19259.19394,6.226580405,1
5.800034177,13028.68846,4.074407572,1
7.089184187,21065.66366,3.266028512,1
7.852206664,22912.18958,3.532437619,1
4.9456947,23000.72314,3.78251746,1
9.77693205,23971.98952,2.569468001,1
5.15348864,19115.72186,3.749920565,1
6.884981084,14893.2064,4.58431918,1
7.608750191,25410.81187,4.627464223,1
,23616.80462,2.29041112,1
4.901906856,13614.75093,4.103534274,1
5.711212506,21157.17973,3.953334967,1
7.476689512,22171.3189,4.195539286,1
7.033495055,29322.7407,3.678957092,1
,19731.74918,5.294159073,1
,20784.56786,5.149542443,1
8.655298873,13676.75352,4.588758378,1
,17766.25289,3.168031026,1
8.304334653,18253.1811,4.181254134,1
7.717076952,21400.0165,4.967975792,1
7.555822759,29411.62865,4.099168691,1
4.881729594,19105.0149,3.050197585,1
8.311271181,20562.51339,4.462045738,1
3.800431282,14904.94039,4.473976075,1
4.08359488,20555.96549,2.974870903,1
,15618.13524,4.575874148,1
4.865069696,15222.24644,3.974972302,1
9.624726886,25175.75416,2.615257476,1
5.188776875,22648.23755,3.769503907,1
7.842979001,16827.19287,5.109312362,1
5.916930488,27977.67321,3.15755952,1
5.72968912,14304.76308,5.100552354,1
5.678220967,18377.00826,5.42978174,1
7.38658182,26351.90377,3.791372588,1
7.519227463,16897.30704,3.275724959,1
7.446225785,13312.44611,5.086698562,1
7.753936118,17169.58438,4.833026694,1
9.159660477,16679.33516,5.452362325,1
7.496990927,22631.65773,3.837926004,1
7.542300167,18877.4939,4.317553512,1
7.15905299,25591.84098,4.291668967,1
,27151.3129,3.516237805,1
5.844673796,13615.10976,4.338056088,1
,35418.73504,3.384648505,1
5.258414737,29228.33468,3.730792788,1
7.420640789,18463.72213,5.42376733,1
7.074251444,16739.26664,4.878944116,1
8.189213851,18432.47652,3.709508878,1
7.744130994,30586.59266,5.207683455,1
8.289857906,23884.13148,4.289236735,1
8.025220021,15457.49866,4.134942729,1
8.848927372,24417.86132,5.992325027,1
6.438421804,26448.24509,3.380360394,1
,17029.53489,4.45939398,1
8.205550719,17414.52062,5.12952782,1
8.310373672,23260.472,3.493053886,1
,23103.65354,3.980920352,1
7.833970824,25694.87371,4.814916877,1
8.142660401,20111.22595,4.617093489,1
5.896432475,23022.16895,4.280792929,1
,15617.45858,3.490172614,1
4.3107015,11842.75781,3.172375491,1
7.895769121,28723.61763,4.391731338,1
6.862995092,11579.1134,5.343285034,1
6.30476863,30168.6066,5.109934758,1
6.578680569,22374.82491,4.292042179,1
8.96724411,34446.78226,3.742255944,1
,14202.1938,2.848370818,1
7.423088086,31073.03134,3.712681965,1
9.166758133,21736.9818,5.429266409,1
8.468694415,19148.22474,4.375598892,1
6.48615266,26807.11951,3.246794305,1
4.439095783,20864.34047,3.844230761,1
7.79278353,21093.9322,4.047380786,1
7.205218264,31315.61439,3.465331089,1
6.569053876,29123.7083,4.204699129,1
,17540.7425,4.164772624,1
4.29168773,18038.47437,4.616088554,1
,12674.67277,4.403876807,1
4.921093903,14126.59053,3.285186851,1
6.727185265,26012.48875,4.158248535,1
5.757088957,32415.73362,3.730185467,1
5.842359064,29644.81361,3.865295967,1
8.848103019,19793.97187,3.074799306,0
5.866250668,19679.06267,4.281313459,0
6.020995363,13095.14916,4.806016625,0
7.529929503,27062.06589,4.585321994,0
6.649705311,16191.42609,3.085178509,0
5.097786226,23590.31371,4.829323364,0
6.483994508,29032.7811,2.688643285,0
,12037.77039,3.399945492,0
5.669699209,9544.862671,1.910116645,0
8.127710424,13227.05238,4.244173211,0
9.106916915,16879.52477,4.186726399,0
7.575757884,20855.27232,3.176432526,0
8.246369054,31080.43208,4.43325661,0
2.945469061,16829.39304,5.06998277,0
4.964070342,17694.57483,4.761700804,0
4.99139689,44499.72871,3.92659873,0
5.04562573,22557.6036,3.331786641,0
,18221.08534,3.469561086,0
11.06945629,43536.02087,4.880512381,0
5.775330889,14710.72283,5.164259921,0
9.012100313,13064.45059,4.962329207,0
4.031610444,15105.3731,4.037939155,0
7.882123947,5477.347215,5.364172169,0
8.759488715,33364.91812,2.88957811,0
6.653649515,34816.44454,4.871406193,0
,22060.18687,4.963535103,0
4.473882085,30013.70075,4.893656691,0
9.349469962,13137.49076,3.778022672,0
6.862936026,23580.65729,3.806093256,0
8.261405952,24870.82594,2.80042812,0
8.860324242,19550.29968,2.47667442,0
7.49651068,39423.66606,3.363403258,0
10.16417334,16522.71575,3.530940955,0
,11532.22318,4.086175637,0
6.039823242,9943.637599,3.923766075,0
,12675.93896,3.240419097,0
6.057904774,23603.50187,4.269753245,0
8.005016372,49341.42128,5.288776597,0
,18519.16249,2.676593519,0
7.038347517,23951.10599,4.575578405,0
,22256.95036,4.478070477,0
8.237091874,24414.97348,3.686074473,0
6.574083864,22723.80996,4.977323508,0
7.33810761,30042.92851,3.736379595,0
4.851103882,20227.64378,3.644106894,0
6.917920216,17862.14273,2.691485135,0
6.709336439,8238.290038,4.074387228,0
6.894050879,17475.46775,4.568843223,0
9.864727092,12978.19713,3.701895298,0
,26894.14489,4.903914479,0
8.039696863,8201.362113,3.826063248,0
9.824706476,15120.92472,3.226035359,0
10.88730499,15177.21819,4.0041613,0
9.831401691,13345.3691,3.311808138,0
6.528479453,18533.33783,4.063276428,0
4.09141145,24252.45882,5.95232482,0
,12962.38967,3.500848662,0
,32600.42941,3.165390901,0
,36520.6587,4.323989598,0
6.175164949,32875.19206,3.341369291,0
8.736126384,12726.29864,3.368532611,0
8.240945815,18001.45919,4.666295331,0
9.152284709,24560.70061,3.7927771,0
,11609.99716,3.813435553,0
6.317576554,22577.81894,3.399047914,0
5.692124157,22396.20925,4.682390726,0
,29508.49281,4.115320543,0
,31421.1445,4.536181266,0
7.191493719,34933.7844,4.320683961,0
7.381108534,12320.51229,4.34273753,0
6.17251737,10498.63515,4.129984995,0
9.076317994,14153.64338,3.436985824,0
8.85411954,19258.80307,3.461350424,0
6.768060049,23793.03136,4.145806702,0
,30573.06632,3.109695768,0
8.543216837,33037.35339,2.847875248,0
9.564853066,17156.33671,3.182805359,0
5.49978773,43195.47367,3.668220483,0
5.195920669,33473.11252,5.375901894,0
7.283913577,23112.50444,3.571862512,0
5.872439859,14343.42321,3.741067233,0
5.735723555,25363.01659,4.732953571,0
6.158424006,26369.02657,5.080497555,0
7.294364433,41569.95199,3.336582332,0
7.054266774,7450.074375,4.780615832,0
,25973.32663,3.151767824,0
3.148712285,23257.20883,3.465637836,0
5.665266377,31883.01031,4.571823611,0
8.310938776,7929.504749,4.408559684,0
7.096098311,24548.5983,4.569760036,0
7.957113516,20425.76649,3.729873301,0
7.400238581,8136.071591,4.880119768,0
9.734619708,18976.23308,3.506502994,0
8.037761108,40368.42063,3.572519002,0
,24538.43729,6.099631873,0
5.681810748,26373.49543,5.375156609,0
8.394509585,23961.50453,3.712472834,0
8.528292138,27352.34341,4.596923506,0
6.238053654,21919.59344,3.848306967,0
5.870615501,18909.84601,3.728785237,0
6.433726195,26755.71884,3.117918258,0
6.069363894,9323.21829,4.914809132,0
6.660461917,9632.730976,3.673135983,0
7.506111457,31920.58469,4.744006691,0
5.895145558,14704.90625,5.075214288,0
6.449236657,12812.55712,4.065148002,0
8.550525459,22377.27295,4.591997454,0
7.12263744,31295.90241,3.750446965,0
8.558663124,38767.75637,2.590635463,0
4.624304291,22981.74941,3.424250049,0
,19290.56807,4.117287902,0
6.091382724,17279.9622,5.075519616,0
9.658661976,20269.73128,4.639386555,0
8.115624507,15513.01258,4.40881194,0
,7845.472891,4.454641301,0
6.914868152,10343.37885,2.988611444,0
7.337924402,24266.51789,3.935513837,0
7.766114454,24145.38576,4.399902313,0
8.433974836,10823.30037,3.167712353,0
6.891549222,13376.68047,4.958936841,0
5.946160789,12767.65623,4.903632079,0
6.363836378,9844.702293,4.038983502,0
5.331799285,19693.90677,4.734873907,0
,10634.05905,4.799012921,0
8.466013448,22523.12455,3.94662054,0
7.426274011,36990.95595,4.363335813,0
11.21913474,21871.78517,5.749585831,0
5.708517435,12193.61126,3.344284854,0
6.559627885,22624.03418,3.664463031,0
5.606315226,12308.23384,3.748740507,0
,20311.40247,3.887361927,0
,28988.70234,3.666869694,0
,8722.153022,3.440299615,0
7.539337776,12610.93631,5.114128668,0
8.849702725,20129.35879,2.987671524,0
7.682762474,12723.3421,5.044306092,0
,24445.98754,4.725347455,0
6.448191032,18460.67893,3.932210321,0
10.19941269,28703.75114,4.384868014,0
7.76618666,14945.29566,3.674225442,0
,17540.57664,4.12930091,0
9.756577628,17940.09908,3.749009258,0
,61227.19601,3.860806603,0
6.406797813,17851.06402,4.573968265,0
,28864.91028,4.697040686,0
8.445219159,28966.56933,4.400705862,0
4.137044913,17101.95157,4.327356027,0
7.675913621,23673.10061,5.040460815,0
,20976.79178,3.558444802,0
5.70110097,17121.50592,5.956753498,0
6.376576427,41243.03803,4.161585515,0
5.517737316,17638.32247,4.523106008,0
3.854617678,19639.796,4.290435046,0
7.558076302,16642.88418,4.169005267,0
7.387433763,11694.63529,3.830577272,0
7.763415107,20019.26121,4.113536187,0
,24820.49309,4.25222038,0
7.509350205,17045.60009,4.321856147,0
,22331.23788,4.659394534,0
5.057270546,19003.9639,4.432270873,0
5.830542049,30021.25708,5.19211665,0
5.859690474,19231.03329,2.747332827,0
8.891674051,41801.44184,4.522599229,0
10.15421907,24755.96026,3.730899269,0
,32102.19071,3.581036881,0
7.683156515,25475.88484,4.781323094,0
7.455541163,16242.06028,2.930364596,0
,37820.04733,2.994780122,0
4.81183249,27547.80706,2.860992949,0
5.720136479,13463.85242,3.513255496,0
9.961503137,18743.22249,5.215590495,0
3.230973106,13691.09497,3.281920559,0
10.18843265,7105.800709,4.635243483,0
6.262907282,5157.0536,4.594919156,0
7.399811394,28630.95442,3.803723818,0
9.271668544,26912.22842,3.744203632,0
4.704183667,7028.839617,4.1389944,0
8.65479265,14799.31146,5.148137888,0
8.018771949,27405.31621,4.356279098,0
8.189363356,13197.56681,3.688298056,0
9.341091803,18254.11066,4.5987865,0
,18593.22264,4.122850191,0
4.89196004,9559.547392,3.904269955,0
6.056817845,4440.277357,3.358060807,0
5.655117422,19271.90312,4.401152242,0
7.890263353,17645.06534,4.636738763,0
11.90773983,17083.17509,4.256415421,0
8.811472248,12138.42295,5.587395988,0
4.12658131,40528.80535,3.504750791,0
5.735358659,28628.15186,4.085054788,0
8.000775801,18419.13288,4.519209518,0
8.77504747,21768.64074,3.830698864,0
8.303831038,26030.61851,3.392656701,0
5.082241432,17739.19896,5.056378662,0
5.813546488,10112.20732,3.721425933,0
3.422394164,16017.6119,3.676245975,0
5.913374864,14467.78593,2.499831969,0
6.78302374,8213.772245,4.77880815,0
6.836059947,18321.3275,4.952508247,0
4.884388229,28392.42498,3.616700535,0
8.331553235,11635.77208,2.69238888,0
7.819659154,16403.95238,2.402337211,0
5.428356914,24930.19881,2.847843538,0
4.556656719,14400.71863,4.392257325,0
7.333003447,32358.5386,2.642003806,0
7.114386719,27022.7085,3.762682466,0
6.376950464,16079.36125,4.284387096,0
9.338235018,17416.80178,1.872572601,0
,17429.58495,5.54132228,0
8.93387761,14179.62274,4.374796522,0
10.60058999,21558.30874,5.477700314,0
6.838816707,11877.23665,4.776536255,0
5.600876517,20411.66438,4.362033669,0
6.102533306,24196.26441,2.292573781,0
6.490922996,30453.62319,4.372333382,0
8.50697907,20098.19952,3.881793835,0
7.413288341,17465.34558,3.290105906,0
,20197.24767,5.146442624,0
7.586235788,16409.93656,4.351335081,0
7.103348375,4425.42644,4.417193561,0
6.153495924,48175.85209,4.819970458,0
2.376768076,11684.11164,3.629217768,0
7.514835666,17017.42996,4.29973216,0
7.445189293,24741.535,3.637894581,0
4.835297728,23031.21581,3.633760608,0
8.376279725,27824.19048,5.703962807,0
7.945909069,16769.89055,3.58543125,0
8.727778876,25521.88922,3.831540451,0
6.089430846,11339.16605,4.366860919,0
7.172323075,14702.05907,3.08421564,0
8.332953485,18881.79518,3.408299588,0
,21460.83816,3.955090834,0
4.563370643,13490.60815,4.825179226,0
,30050.43945,3.522486463,0
3.676844993,22581.22449,5.461473096,0
,23133.66235,3.517153023,0
7.889079735,24974.69277,4.034040701,0
5.525768545,16113.01055,4.401412624,0
4.858055602,32886.5289,4.130972247,0
3.272820098,7408.976196,4.318516117,0
7.117578658,31528.94869,4.333401737,0
7.822257363,22411.00686,3.080865919,0
4.334057806,13351.41383,2.613532097,0
,10039.53838,3.259749194,0
8.839583902,21179.76259,3.118039454,0
5.290666877,9265.104948,3.530573616,0
7.873271693,25337.12296,3.306392909,0
7.148440932,30656.16311,4.308569821,0
6.453605209,25257.64929,5.56826494,0
,20278.33827,4.940014517,1
5.654118943,16431.2049,3.466264458,1
7.650683237,15326.92501,4.043710884,1
6.418203057,19617.30849,2.670976747,1
6.848000113,26296.9483,3.815227609,1
6.991685153,20389.59382,3.72482356,1
5.924799469,15413.89615,4.188927904,1
7.526680395,38468.41358,4.148223129,1
,36640.37137,4.849755348,1
5.324641431,728.7508296,3.652003355,1
9.038326069,34353.83973,3.706265892,1
5.945988643,12356.90562,3.793329276,1
6.195086858,19331.19404,4.196558262,1
9.062822325,27959.92616,3.730369857,1
7.137428697,17506.6088,2.96418135,1
6.232010556,12149.69673,1.64151501,1
7.780868679,40483.73039,4.602026775,1
7.150046115,14708.47419,2.633890804,1
4.574124682,22520.41864,3.086499926,1
6.179312078,21532.51923,2.951960935,1
5.566328463,14574.6611,3.424760734,1
,26561.56949,5.136779753,1
7.185167714,24909.78315,3.955846978,1
,13943.24497,4.141552313,1
6.990452677,17679.3511,5.184441995,1
5.810742057,25419.55166,3.436966862,1
7.444165852,20003.49768,3.820865704,1
4.374877632,17384.25719,3.030107847,1
6.602539772,21607.48324,3.592496085,1
6.857493758,22603.64945,4.306581068,1
,19486.19111,3.888177383,1
6.789820821,22527.68121,4.512068205,1
8.560349291,14254.66132,2.939212581,1
,9943.929785,3.787475537,1
8.277058198,12715.81428,3.751324091,1
,13711.72328,5.068469998,1
6.921257043,31177.13337,3.540384278,1
5.63692356,27283.78065,3.007138099,1
6.607503311,26420.80956,3.447111219,1
4.95141352,20117.35906,3.870681285,1
5.913132933,40847.76015,3.900211314,1
,15873.03443,4.706774892,1
5.796236902,15671.11929,2.483643397,1
5.039673104,23027.54976,4.864866409,1
6.163519015,37282.52249,3.477244889,1
6.339142826,16364.15941,3.355765016,1
7.610672776,20511.62083,5.404817648,1
5.782079034,25366.12069,5.059361568,1
6.451503543,7990.891468,6.307678472,1
,47591.28318,3.685592896,1
6.9204487,39251.18213,4.498818336,1
6.549187601,19236.01249,4.190311121,1
6.393231345,17258.11403,3.644388127,1
6.100245391,13886.80971,2.174898199,1
6.35943131,23347.17271,3.636494911,1
6.272474991,14642.20554,4.61253578,1
,23469.22087,3.600220438,1
7.493843861,26678.39288,3.81994656,1
7.635264692,17796.37464,3.948303516,1
9.097617417,38413.05709,5.473663249,1
8.040144167,6879.764653,3.986459812,1
7.296908882,15931.42923,4.671448183,1
8.226808034,16472.19231,2.188701843,1
8.014183072,30566.7675,3.417076199,1
9.252893397,12855.34624,3.56643473,1
7.288112707,18979.98169,3.62698996,1
4.865444268,32858.4831,5.070254359,1
4.762828659,22777.53207,2.471786245,1
5.141506877,11288.63472,4.510578266,1
4.886379804,38633.30517,3.227849086,1
9.454119448,21379.96393,4.05862601,1
7.000523221,26012.13028,4.333688587,1
8.32398215,21292.82875,4.153782657,1
6.643158712,32873.82002,4.562197671,1
,17835.30901,5.709690241,1
6.758656471,20666.45316,2.743890222,1
8.628893415,13688.07434,3.071350371,1
9.794717849,12490.55828,2.807129775,1
5.376078292,36026.40156,3.629250322,1
5.603325961,36873.55799,3.900421361,1
8.592417714,33013.47977,3.701287942,1
7.266781486,27468.68171,3.919827045,1
8.064652809,27172.89357,3.324112614,1
,18406.59418,3.71095754,1
6.336456502,25927.26543,4.561219815,1
6.166348223,37922.90562,4.816304244,1
4.533399114,30301.85667,3.188640742,1
8.951652135,15189.32782,1.844371604,1
7.210773702,14230.41913,4.462408041,1
4.238282525,29344.84448,3.787425889,1
8.264090516,23556.93435,3.410510716,1
7.893312711,14444.2896,4.097360116,1
4.85558776,14905.25591,4.697153026,1
5.230453969,24790.7246,3.695615112,1
7.017295399,20169.34425,4.899611272,1
4.941972157,19806.4113,5.076146746,1
9.638222268,30739.68909,4.614369674,1
7.33739985,18543.49936,4.981833943,1
,22656.71462,3.735204451,1
,22665.13853,3.291942873,1
8.257596525,20109.02627,4.528574925,1
8.31526762,15077.85034,4.128525361,1
,13677.99404,3.293848374,1
7.171593555,22431.02699,4.62273611,1
6.941278904,15433.13484,4.178959772,1
,13766.33079,3.979296867,1
6.888547603,30722.29823,2.901432044,1
6.833111019,31461.19676,3.021573595,1
8.247958056,28327.16734,4.723230706,1
8.9223798,21963.476,5.82182599,1
7.356056778,31409.06398,4.54991684,1
,26148.53787,3.893326832,1
9.752703227,10194.32541,3.422110475,1
6.844141767,41408.11482,3.412853175,1
6.910765112,7764.438022,4.340148944,1
8.801846046,13121.17194,4.031495953,1
6.283103588,26188.16217,2.663920734,1
6.35403811,16174.43374,4.935240394,1
5.92876734,19240.0582,3.59291229,1
6.823642006,14053.22068,3.386362672,1
7.342231249,35273.97623,4.261504364,1
7.146019716,22445.1733,5.393476357,1
5.089387791,39659.8769,3.054045201,1
8.594217251,29706.23422,4.489544794,1
8.149437298,23978.10768,4.949257361,1
9.271578533,38886.38768,3.54960841,1
7.021617481,12352.81111,3.85563625,1
7.833361001,13394.73161,4.270973138,1
6.643734376,14110.92097,3.920607408,1
6.761413709,32156.81944,4.350206872,1
7.243482154,29772.01925,4.763578512,1
7.990658239,26951.86265,3.160917459,1
7.612516823,14812.97064,2.939593472,1
6.080992869,31321.08243,2.09178684,1
7.888424515,15761.87137,2.998065931,1
6.658833572,16828.8806,3.96974044,1
,23495.30748,3.210752658,1
7.22299756,21314.86979,3.96625851,1
,40611.71332,3.125608701,1
6.427720561,12215.40908,2.9044534,1
5.023380784,15040.84148,4.477351412,1
,25795.69364,3.789195951,1
8.163999618,27414.89912,3.673088094,1
,17505.85274,3.537040785,1
5.272156459,19015.46827,4.063825854,1
6.903074331,17947.98811,4.473887011,1
7.466558358,16679.67362,4.991674871,1
7.397650663,26730.63533,3.078478788,1
,30037.22162,4.11358503,1
,18465.26504,3.4065632,1
5.53953369,21021.41826,3.755660187,1
7.376161138,17181.00881,4.010235394,1
9.318613916,24497.87394,4.642719286,1
6.701940912,17176.87895,4.179449581,1
5.547576263,27417.99804,4.448670726,1
9.001822865,15379.91276,3.976873452,1
9.130768887,9929.19481,4.771443755,1
4.07792047,9975.601334,4.789052053,1
7.125211076,16701.56598,3.908075346,1
13.54124024,13475.91277,3.529190957,0
7.171223723,13163.03128,2.2090918,0
,26003.16327,4.410673878,0
6.9777441,18622.4448,3.530622694,0
6.35716672,14782.80422,5.222077291,0
,15629.76233,4.464243686,0
8.339436757,12629.85305,4.133696122,0
6.27695651,25590.68024,3.214286497,0
10.94747264,27671.5226,3.112317482,0
9.871791232,27912.90826,3.652263831,0
4.317187354,27163.45788,4.078277145,0
4.227537386,13122.32958,4.479628314,0
4.140077139,40626.84781,3.167582571,0
5.349997297,31795.62561,3.838721385,0
7.578014308,19944.57311,3.503818511,0
7.710137891,31017.23942,3.898670803,0
8.330743319,28919.81178,2.408049129,0
6.510972335,20081.74536,3.96252511,0
,8667.720239,4.128746147,0
6.934310583,13901.64468,4.210975273,0
8.618653849,11595.35498,4.141341849,0
8.460963964,13158.84836,4.728493823,0
4.004248333,32821.85009,4.445946436,0
3.762097646,45050.00228,4.98606933,0
3.795132905,27179.40482,3.185083168,0
5.660736311,16488.01751,5.016187559,0
9.396148399,25825.38701,4.606058055,0
13.34988856,18464.90077,2.531074855,0
,20857.90822,3.77609972,0
7.817901281,13742.14597,4.622667687,0
,7460.24726,4.266869045,0
1.431781555,12937.24689,4.948442556,0
6.970036694,32037.60547,4.27528772,0
10.85186035,12887.19376,4.345012725,0
6.58800729,23898.97448,4.216454466,0
9.00435217,16544.8275,3.527893471,0
,11582.46258,4.374332547,0
4.328282516,30592.54883,3.708525863,0
7.417823927,320.9426113,3.470812079,0
